producto_id,tienda_id,fecha,stock_actual,stock_minimo,stock_seguridad,unidades_vendidas,unidades_recibidas
2619,1,2024-09-15,85,20,8,4,0
3781,1,2024-09-15,64,30,12,4,0
2334,1,2024-09-15,203,40,16,16,0
2370,1,2024-09-15,58,30,12,36,0
2539,1,2024-09-15,137,40,16,14,0
2373,1,2024-09-15,158,50,20,37,0
2958,1,2024-09-15,152,40,16,1,0
3147,1,2024-09-15,44,30,12,15,0
3778,1,2024-09-15,67,30,12,9,0
2051,1,2024-09-15,128,40,16,20,150
2990,1,2024-09-15,142,40,16,48,0
2473,1,2024-09-15,29,20,8,9,200
2306,1,2024-09-15,83,40,16,4,0
2935,1,2024-09-15,94,30,12,5,0
2290,1,2024-09-15,47,30,12,10,0
2120,1,2024-09-15,167,40,16,16,0
3813,1,2024-09-15,104,50,20,6,0
3372,1,2024-09-15,569,100,40,47,0
2578,1,2024-09-15,198,40,16,9,50
2953,1,2024-09-15,35,20,8,13,200
2106,1,2024-09-15,132,30,12,3,0
3474,1,2024-09-15,109,30,12,17,50
2126,1,2024-09-15,57,50,20,19,0
2012,1,2024-09-15,123,20,8,0,0
3804,1,2024-09-15,71,30,12,15,0
3673,1,2024-09-15,52,50,20,60,0
2716,1,2024-09-15,25,20,8,13,0
2787,1,2024-09-15,173,40,16,31,0
3141,1,2024-09-15,111,50,20,45,0
3475,1,2024-09-15,144,40,16,1,0
2859,1,2024-09-15,172,30,12,11,0
3303,1,2024-09-15,199,40,16,9,0
2595,1,2024-09-15,166,50,20,4,100
3449,1,2024-09-15,0,30,12,14,0
2540,1,2024-09-15,155,50,20,18,100
2820,1,2024-09-15,49,20,8,0,0
3625,1,2024-09-15,88,50,20,0,0
3563,1,2024-09-15,154,100,40,1,0
3349,1,2024-09-15,63,20,8,13,0
2986,1,2024-09-15,93,50,20,22,50
3775,1,2024-09-15,83,40,16,22,0
2592,1,2024-09-15,26,30,12,13,0
3394,1,2024-09-15,51,20,8,5,0
2095,1,2024-09-15,91,40,16,2,150
2367,1,2024-09-15,138,75,30,8,0
2368,1,2024-09-15,49,20,8,7,0
3606,1,2024-09-15,57,40,16,9,100
2738,1,2024-09-15,41,20,8,7,0
3497,1,2024-09-15,210,100,40,68,0
3643,1,2024-09-15,72,30,12,2,0
2337,1,2024-09-15,59,50,20,3,0
2260,1,2024-09-15,99,40,16,15,0
2349,1,2024-09-15,345,75,30,7,0
3760,1,2024-09-15,310,75,30,13,0
3172,1,2024-09-15,99,40,16,11,0
3472,1,2024-09-15,276,40,16,6,50
2683,1,2024-09-15,111,40,16,6,0
3023,1,2024-09-15,101,50,20,12,0
2674,1,2024-09-15,95,20,8,15,300
3327,1,2024-09-15,152,30,12,23,0
3500,1,2024-09-15,176,75,30,0,200
3074,1,2024-09-15,103,30,12,7,50
2827,1,2024-09-15,179,40,16,9,0
3174,1,2024-09-15,128,40,16,16,0
2652,1,2024-09-15,237,50,20,5,0
2506,1,2024-09-15,89,40,16,0,0
2088,1,2024-09-15,169,75,30,59,0
2411,1,2024-09-15,82,30,12,13,0
3450,1,2024-09-15,7,40,16,8,0
2642,1,2024-09-15,57,20,8,12,0
2945,1,2024-09-15,53,20,8,1,0
2831,1,2024-09-15,93,50,20,10,200
2512,1,2024-09-15,111,40,16,8,0
3167,1,2024-09-15,119,50,20,22,0
2882,1,2024-09-15,3,20,8,6,200
2038,1,2024-09-15,61,30,12,11,0
2870,1,2024-09-15,156,40,16,0,0
3534,1,2024-09-15,31,20,8,13,0
3446,1,2024-09-15,228,50,20,8,0
3543,1,2024-09-15,59,20,8,7,0
2902,1,2024-09-15,85,40,16,24,0
2536,1,2024-09-15,33,40,16,6,0
3510,1,2024-09-15,24,50,20,17,0
2971,1,2024-09-15,49,20,8,3,0
2849,1,2024-09-15,158,50,20,10,0
3664,1,2024-09-15,28,40,16,5,50
3574,1,2024-09-15,211,40,16,6,0
3158,1,2024-09-15,86,30,12,3,100
3160,1,2024-09-15,117,40,16,4,0
2017,1,2024-09-15,150,30,12,6,200
2048,1,2024-09-15,0,50,20,28,0
3356,1,2024-09-15,91,40,16,0,100
2941,1,2024-09-15,87,20,8,18,0
3800,1,2024-09-15,294,75,30,1,0
2251,1,2024-09-15,302,50,20,62,200
2427,1,2024-09-15,244,40,16,0,0
2852,1,2024-09-15,52,20,8,0,0
3710,1,2024-09-15,203,50,20,6,0
2091,1,2024-09-15,8,30,12,21,50
2138,1,2024-09-15,182,50,20,1,0
3403,1,2024-09-15,112,40,16,13,0
2250,1,2024-09-15,51,40,16,13,0
3615,1,2024-09-15,304,75,30,27,0
2409,1,2024-09-15,22,30,12,8,0
3741,1,2024-09-15,122,40,16,1,50
3331,1,2024-09-15,236,75,30,33,0
2845,1,2024-09-15,261,75,30,6,0
3422,1,2024-09-15,105,30,12,3,0
3684,1,2024-09-15,0,20,8,52,0
2291,1,2024-09-15,138,30,12,0,0
3819,1,2024-09-15,206,100,40,0,0
3529,1,2024-09-15,221,40,16,30,300
2084,1,2024-09-15,96,50,20,9,0
3732,1,2024-09-15,125,30,12,1,0
2869,1,2024-09-15,215,75,30,12,0
2541,1,2024-09-15,187,40,16,6,0
3829,1,2024-09-15,63,40,16,36,0
3431,1,2024-09-15,101,30,12,1,100
3665,1,2024-09-15,197,40,16,3,0
3066,1,2024-09-15,125,40,16,8,0
2379,1,2024-09-15,90,40,16,5,0
2130,1,2024-09-15,169,40,16,0,0
3824,1,2024-09-15,235,50,20,3,0
2877,1,2024-09-15,75,30,12,4,0
3653,1,2024-09-15,145,50,20,33,0
3522,1,2024-09-15,41,30,12,13,50
3750,1,2024-09-15,84,30,12,1,50
3114,1,2024-09-15,95,40,16,32,0
3130,1,2024-09-15,55,20,8,4,0
3037,1,2024-09-15,19,20,8,3,0
3635,1,2024-09-15,147,40,16,29,0
2346,1,2024-09-15,84,20,8,1,0
2406,1,2024-09-15,58,20,8,40,0
3723,1,2024-09-15,226,50,20,3,0
3087,1,2024-09-15,0,40,16,16,0
2434,1,2024-09-15,244,40,16,11,0
2698,1,2024-09-15,105,30,12,62,0
2064,1,2024-09-15,254,75,30,6,0
2465,1,2024-09-15,200,30,12,1,0
2860,1,2024-09-15,197,40,16,9,50
2559,1,2024-09-15,105,30,12,15,0
2933,1,2024-09-15,12,40,16,8,0
3237,1,2024-09-15,393,100,40,59,0
3155,1,2024-09-15,113,100,40,3,0
2276,1,2024-09-15,0,20,8,12,0
2793,1,2024-09-15,352,75,30,33,0
3008,1,2024-09-15,115,75,30,16,0
2985,1,2024-09-15,22,40,16,4,50
2637,1,2024-09-15,184,50,20,10,0
3315,1,2024-09-15,83,50,20,2,0
3789,1,2024-09-15,77,30,12,12,0
2348,1,2024-09-15,142,50,20,3,0
2707,1,2024-09-15,31,20,8,5,0
3498,1,2024-09-15,0,40,16,7,0
3675,1,2024-09-15,47,50,20,9,0
2529,1,2024-09-15,82,30,12,11,0
3658,1,2024-09-15,71,20,8,10,100
3140,1,2024-09-15,57,30,12,15,0
3844,1,2024-09-15,169,50,20,18,50
2110,1,2024-09-15,14,30,12,2,0
2524,1,2024-09-15,75,30,12,4,0
3350,1,2024-09-15,76,40,16,6,0
2987,1,2024-09-15,82,40,16,32,50
3268,1,2024-09-15,45,30,12,18,0
2470,1,2024-09-15,108,40,16,11,0
2320,1,2024-09-15,403,75,30,26,0
2627,1,2024-09-15,90,50,20,21,0
2519,1,2024-09-15,144,30,12,6,0
3257,1,2024-09-15,113,40,16,3,0
3845,1,2024-09-15,70,40,16,23,0
2377,1,2024-09-15,47,30,12,41,0
3736,1,2024-09-15,175,50,20,1,0
2164,1,2024-09-15,32,20,8,17,0
2097,1,2024-09-15,127,50,20,22,0
3197,1,2024-09-15,128,30,12,2,200
2673,1,2024-09-15,59,50,20,4,0
2457,1,2024-09-15,132,75,30,8,0
2865,1,2024-09-15,91,40,16,1,0
2509,1,2024-09-15,60,20,8,6,0
2644,1,2024-09-15,113,30,12,1,0
2801,1,2024-09-15,182,40,16,10,0
3363,1,2024-09-15,75,20,8,3,200
2031,1,2024-09-15,191,40,16,8,100
3832,1,2024-09-15,136,50,20,41,0
2399,1,2024-09-15,0,30,12,12,0
3120,1,2024-09-15,82,30,12,18,0
2691,1,2024-09-15,105,40,16,12,0
2041,1,2024-09-15,145,40,16,4,0
2837,1,2024-09-15,51,20,8,0,300
3378,1,2024-09-15,26,50,20,2,0
2635,1,2024-09-15,29,40,16,19,0
2936,1,2024-09-15,82,40,16,12,50
3142,1,2024-09-15,252,75,30,31,0
2287,1,2024-09-15,335,50,20,1,0
2191,1,2024-09-15,0,30,12,16,0
2067,1,2024-09-15,116,30,12,4,0
2687,1,2024-09-15,26,30,12,22,0
3384,1,2024-09-15,70,20,8,24,0
3785,1,2024-09-15,46,20,8,40,0
2376,1,2024-09-15,84,30,12,6,0
2680,1,2024-09-15,235,50,20,11,0
3096,1,2024-09-15,39,40,16,25,0
2366,1,2024-09-15,97,30,12,14,0
3438,1,2024-09-15,305,75,30,72,0
2499,1,2024-09-15,89,40,16,6,0
2709,1,2024-09-15,20,30,12,24,0
3557,1,2024-09-15,174,30,12,41,0
3391,1,2024-09-15,141,40,16,10,0
3668,1,2024-09-15,67,40,16,27,0
3153,1,2024-09-15,58,20,8,1,0
3686,1,2024-09-15,157,30,12,0,0
2854,1,2024-09-15,218,75,30,10,0
2792,1,2024-09-15,69,30,12,13,0
3109,1,2024-09-15,95,75,30,16,0
3729,1,2024-09-15,243,50,20,10,0
2579,1,2024-09-15,91,30,12,22,0
3026,1,2024-09-15,142,30,12,33,0
3002,1,2024-09-15,252,75,30,8,0
3538,1,2024-09-15,276,50,20,28,0
2886,1,2024-09-15,269,75,30,28,0
3054,1,2024-09-15,55,75,30,10,0
3163,1,2024-09-15,171,40,16,1,0
2003,1,2024-09-15,53,30,12,5,0
3018,1,2024-09-15,179,50,20,14,0
3745,1,2024-09-15,157,40,16,12,300
3185,1,2024-09-15,170,50,20,41,0
3227,1,2024-09-15,76,40,16,1,0
2451,1,2024-09-15,41,50,20,45,0
3528,1,2024-09-15,308,75,30,22,100
3656,1,2024-09-15,153,40,16,15,0
3536,1,2024-09-15,52,50,20,15,0
2236,1,2024-09-15,132,30,12,17,0
3818,1,2024-09-15,52,20,8,9,0
3573,1,2024-09-15,51,20,8,7,0
2248,1,2024-09-15,110,75,30,10,0
3125,1,2024-09-15,52,20,8,15,300
3118,1,2024-09-15,34,20,8,0,0
3652,1,2024-09-15,258,75,30,0,300
3810,1,2024-09-15,35,30,12,53,200
3029,1,2024-09-15,111,40,16,1,0
3428,1,2024-09-15,93,20,8,7,0
2203,1,2024-09-15,100,40,16,8,0
2947,1,2024-09-15,269,50,20,16,0
2167,1,2024-09-15,142,100,40,9,200
2071,1,2024-09-15,203,75,30,14,0
2197,1,2024-09-15,165,40,16,7,0
2252,1,2024-09-15,61,30,12,2,0
3325,1,2024-09-15,128,40,16,25,300
2385,1,2024-09-15,95,50,20,5,0
2408,1,2024-09-15,138,40,16,8,0
3184,1,2024-09-15,177,40,16,22,0
2285,1,2024-09-15,0,20,8,12,50
2389,1,2024-09-15,121,40,16,15,0
2881,1,2024-09-15,179,50,20,8,0
2415,1,2024-09-15,115,50,20,8,0
2782,1,2024-09-15,133,30,12,7,0
3846,1,2024-09-15,88,30,12,20,0
2798,1,2024-09-15,0,30,12,6,0
2903,1,2024-09-15,68,30,12,10,0
2925,1,2024-09-15,178,40,16,0,0
2438,1,2024-09-15,108,40,16,5,0
2154,1,2024-09-15,55,40,16,41,300
3520,1,2024-09-15,377,100,40,2,0
2931,1,2024-09-15,67,30,12,7,0
3609,1,2024-09-15,203,100,40,3,0
2899,1,2024-09-15,85,30,12,33,0
3309,1,2024-09-15,69,20,8,1,0
2209,1,2024-09-15,164,50,20,19,0
3704,1,2024-09-15,234,40,16,22,0
3269,1,2024-09-15,135,40,16,13,100
2907,1,2024-09-15,108,30,12,6,0
2924,1,2024-09-15,103,40,16,2,200
3047,1,2024-09-15,147,40,16,3,0
3621,1,2024-09-15,82,30,12,18,0
3377,1,2024-09-15,78,40,16,3,300
3650,1,2024-09-15,105,40,16,15,0
3212,1,2024-09-15,163,100,40,38,0
2741,1,2024-09-15,69,50,20,18,50
2554,1,2024-09-15,89,30,12,2,0
2693,1,2024-09-15,92,30,12,16,0
3041,1,2024-09-15,115,75,30,14,0
3057,1,2024-09-15,364,75,30,4,0
3252,1,2024-09-15,20,30,12,24,0
3734,1,2024-09-15,301,100,40,7,0
3263,1,2024-09-15,262,50,20,4,0
2781,1,2024-09-15,388,75,30,2,0
3022,1,2024-09-15,39,20,8,7,0
3367,1,2024-09-15,271,50,20,65,0
3441,1,2024-09-15,30,30,12,2,0
2257,1,2024-09-15,171,30,12,18,0
3545,1,2024-09-15,57,20,8,4,300
2210,1,2024-09-15,190,30,12,28,0
2011,1,2024-09-15,68,30,12,3,0
2884,1,2024-09-15,68,20,8,14,0
2728,1,2024-09-15,72,20,8,18,0
2649,1,2024-09-15,126,50,20,11,0
2035,1,2024-09-15,53,40,16,28,150
3082,1,2024-09-15,61,40,16,10,0
2023,1,2024-09-15,189,30,12,4,0
2015,1,2024-09-15,72,40,16,7,0
3834,1,2024-09-15,131,30,12,2,0
3412,1,2024-09-15,138,40,16,34,0
3362,1,2024-09-15,184,40,16,14,0
3270,1,2024-09-15,80,20,8,0,0
2375,1,2024-09-15,122,40,16,1,0
3112,1,2024-09-15,109,50,20,18,0
2866,1,2024-09-15,136,30,12,39,0
3730,1,2024-09-15,430,75,30,3,100
2779,1,2024-09-15,125,30,12,38,0
2343,1,2024-09-15,83,30,12,19,0
2790,1,2024-09-15,153,30,12,0,0
3416,1,2024-09-15,161,30,12,5,0
3817,1,2024-09-15,25,40,16,1,0
3718,1,2024-09-15,217,40,16,7,0
2648,1,2024-09-15,336,100,40,0,0
3307,1,2024-09-15,141,40,16,37,0
3595,1,2024-09-15,191,40,16,1,300
3106,1,2024-09-15,161,40,16,2,0
3738,1,2024-09-15,117,40,16,1,0
2104,1,2024-09-15,76,40,16,14,0
3494,1,2024-09-15,56,20,8,18,0
2321,1,2024-09-15,50,30,12,0,150
2165,1,2024-09-15,38,20,8,5,150
3676,1,2024-09-15,98,50,20,36,100
2223,1,2024-09-15,104,30,12,11,50
3380,1,2024-09-15,114,30,12,18,0
2212,1,2024-09-15,135,30,12,26,0
2661,1,2024-09-15,132,20,8,10,0
3535,1,2024-09-15,225,50,20,35,0
2140,1,2024-09-15,66,30,12,5,0
2807,1,2024-09-15,74,20,8,7,0
3296,1,2024-09-15,0,40,16,1,0
3346,1,2024-09-15,109,50,20,25,0
3816,1,2024-09-15,207,75,30,1,0
2641,1,2024-09-15,123,40,16,27,0
2108,1,2024-09-15,146,30,12,0,0
3437,1,2024-09-15,181,50,20,20,100
2993,1,2024-09-15,76,30,12,32,0
2791,1,2024-09-15,74,20,8,16,0
2190,1,2024-09-15,28,20,8,2,300
3837,1,2024-09-15,252,75,30,4,0
3456,1,2024-09-15,69,30,12,33,0
2991,1,2024-09-15,31,20,8,8,0
3360,1,2024-09-15,169,50,20,15,0
2710,1,2024-09-15,116,40,16,2,50
2347,1,2024-09-15,0,30,12,2,0
2643,1,2024-09-15,176,30,12,7,0
2441,1,2024-09-15,102,20,8,15,0
2145,1,2024-09-15,25,20,8,3,100
2161,1,2024-09-15,32,75,30,7,0
3347,1,2024-09-15,49,20,8,17,0
2727,1,2024-09-15,68,20,8,25,0
3677,1,2024-09-15,179,50,20,1,0
3617,1,2024-09-15,58,40,16,32,0
2098,1,2024-09-15,54,50,20,10,0
2752,1,2024-09-15,175,50,20,2,100
3466,1,2024-09-15,136,40,16,1,0
2555,1,2024-09-15,159,50,20,14,0
3260,1,2024-09-15,128,40,16,0,0
2624,1,2024-09-15,204,40,16,29,0
3146,1,2024-09-15,41,20,8,6,200
3286,1,2024-09-15,30,20,8,3,0
3843,1,2024-09-15,92,30,12,13,0
2650,1,2024-09-15,277,75,30,5,0
2658,1,2024-09-15,502,100,40,10,0
2601,1,2024-09-15,98,30,12,46,0
2189,1,2024-09-15,119,50,20,7,0
3407,1,2024-09-15,78,100,40,8,0
3038,1,2024-09-15,83,20,8,1,200
2292,1,2024-09-15,94,40,16,16,200
3693,1,2024-09-15,322,100,40,3,0
2336,1,2024-09-15,125,40,16,18,0
2962,1,2024-09-15,196,40,16,8,0
2626,1,2024-09-15,0,50,20,8,0
3079,1,2024-09-15,74,20,8,14,200
3165,1,2024-09-15,208,50,20,12,0
2430,1,2024-09-15,74,40,16,48,100
2485,1,2024-09-15,126,40,16,4,0
3642,1,2024-09-15,164,30,12,19,0
2955,1,2024-09-15,76,20,8,12,0
2143,1,2024-09-15,81,30,12,1,0
2258,1,2024-09-15,119,40,16,6,0
3594,1,2024-09-15,76,30,12,29,50
2734,1,2024-09-15,79,40,16,45,100
2713,1,2024-09-15,169,30,12,0,0
3318,1,2024-09-15,161,40,16,19,0
2978,1,2024-09-15,247,50,20,4,0
3053,1,2024-09-15,204,40,16,2,0
3512,1,2024-09-15,97,40,16,11,0
3148,1,2024-09-15,145,40,16,26,0
3716,1,2024-09-15,0,20,8,3,0
2426,1,2024-09-15,153,75,30,1,0
3207,1,2024-09-15,61,30,12,24,0
2663,1,2024-09-15,171,40,16,1,300
2759,1,2024-09-15,93,50,20,55,50
2553,1,2024-09-15,125,50,20,41,0
3727,1,2024-09-15,101,20,8,18,0
2469,1,2024-09-15,150,40,16,9,0
2970,1,2024-09-15,336,100,40,81,0
2610,1,2024-09-15,50,40,16,25,0
2662,1,2024-09-15,142,50,20,3,50
2134,1,2024-09-15,215,50,20,20,0
2765,1,2024-09-15,63,20,8,4,0
2416,1,2024-09-15,121,40,16,11,150
3561,1,2024-09-15,99,20,8,11,0
2549,1,2024-09-15,177,50,20,48,0
3425,1,2024-09-15,182,50,20,63,0
3661,1,2024-09-15,142,30,12,12,0
2089,1,2024-09-15,38,20,8,8,100
3294,1,2024-09-15,247,50,20,10,0
3546,1,2024-09-15,100,50,20,18,0
3833,1,2024-09-15,159,100,40,21,0
3302,1,2024-09-15,46,20,8,17,0
2072,1,2024-09-15,107,40,16,7,0
2701,1,2024-09-15,60,20,8,0,0
2395,1,2024-09-15,92,20,8,11,100
2911,1,2024-09-15,143,50,20,37,50
2754,1,2024-09-15,184,40,16,15,0
2516,1,2024-09-15,91,40,16,13,0
3411,1,2024-09-15,39,75,30,17,0
2784,1,2024-09-15,56,20,8,26,0
3311,1,2024-09-15,102,30,12,12,0
2609,1,2024-09-15,116,50,20,11,0
2425,1,2024-09-15,360,100,40,13,0
3591,1,2024-09-15,153,30,12,1,0
2979,1,2024-09-15,202,40,16,8,50
3332,1,2024-09-15,58,30,12,1,0
2172,1,2024-09-15,8,30,12,1,0
3405,1,2024-09-15,46,30,12,7,0
2999,1,2024-09-15,190,50,20,87,0
2369,1,2024-09-15,65,20,8,5,100
3742,1,2024-09-15,281,75,30,4,0
3369,1,2024-09-15,81,40,16,2,0
2597,1,2024-09-15,74,30,12,4,0
2835,1,2024-09-15,46,20,8,6,0
2374,1,2024-09-15,59,20,8,20,0
3292,1,2024-09-15,129,30,12,38,0
2275,1,2024-09-15,394,100,40,17,0
3806,1,2024-09-15,323,75,30,19,0
3549,1,2024-09-15,94,50,20,20,0
2074,1,2024-09-15,106,50,20,30,0
2455,1,2024-09-15,210,40,16,4,200
3173,1,2024-09-15,234,50,20,4,0
2229,1,2024-09-15,107,40,16,32,0
3258,1,2024-09-15,116,75,30,1,0
2122,1,2024-09-15,255,50,20,15,0
2795,1,2024-09-15,251,50,20,8,200
2342,1,2024-09-15,110,30,12,4,0
2842,1,2024-09-15,150,40,16,13,0
2800,1,2024-09-15,41,20,8,8,0
3672,1,2024-09-15,154,50,20,19,0
3588,1,2024-09-15,344,75,30,0,0
3451,1,2024-09-15,64,20,8,3,0
2811,1,2024-09-15,139,50,20,9,0
2858,1,2024-09-15,246,50,20,34,0
3508,1,2024-09-15,71,20,8,17,0
2851,1,2024-09-15,77,30,12,10,0
3711,1,2024-09-15,195,30,12,1,0
2923,1,2024-09-15,208,75,30,19,0
2544,1,2024-09-15,47,20,8,94,0
3527,1,2024-09-15,194,40,16,12,150
2617,1,2024-09-15,315,100,40,19,0
3688,1,2024-09-15,76,20,8,1,0
2654,1,2024-09-15,244,50,20,20,0
3511,1,2024-09-15,412,75,30,0,0
3471,1,2024-09-15,90,30,12,3,0
2603,1,2024-09-15,91,50,20,31,300
2382,1,2024-09-15,52,50,20,0,300
3757,1,2024-09-15,50,20,8,14,0
3159,1,2024-09-15,126,50,20,18,0
3599,1,2024-09-15,72,30,12,19,100
3239,1,2024-09-15,107,20,8,1,300
3443,1,2024-09-15,77,75,30,2,0
3259,1,2024-09-15,2,40,16,0,0
2162,1,2024-09-15,67,30,12,0,0
3036,1,2024-09-15,22,40,16,3,0
2916,1,2024-09-15,446,100,40,11,0
3467,1,2024-09-15,95,20,8,1,0
2542,1,2024-09-15,0,40,16,5,0
2350,1,2024-09-15,158,75,30,13,200
2815,1,2024-09-15,182,50,20,5,0
2240,1,2024-09-15,103,40,16,13,0
3241,1,2024-09-15,355,75,30,2,0
2105,1,2024-09-15,49,50,20,13,50
2402,1,2024-09-15,33,30,12,23,0
2398,1,2024-09-15,348,75,30,6,150
2174,1,2024-09-15,212,50,20,3,300
2242,1,2024-09-15,145,40,16,3,0
3812,1,2024-09-15,216,100,40,4,0
3479,1,2024-09-15,138,40,16,1,0
2384,1,2024-09-15,190,50,20,2,0
2090,1,2024-09-15,124,30,12,22,200
2853,1,2024-09-15,133,50,20,0,0
2449,1,2024-09-15,155,50,20,15,0
3413,1,2024-09-15,12,30,12,14,0
2885,1,2024-09-15,115,75,30,8,0
2245,1,2024-09-15,71,40,16,18,0
3669,1,2024-09-15,99,50,20,8,0
3017,1,2024-09-15,62,30,12,3,0
3815,1,2024-09-15,58,30,12,1,0
3440,1,2024-09-15,193,50,20,13,50
3624,1,2024-09-15,155,50,20,11,0
2471,1,2024-09-15,224,50,20,6,0
3489,1,2024-09-15,67,30,12,18,50
2187,1,2024-09-15,43,30,12,31,300
3630,1,2024-09-15,119,50,20,25,0
3827,1,2024-09-15,86,20,8,3,50
2515,1,2024-09-15,114,40,16,8,0
3842,1,2024-09-15,34,20,8,39,50
3807,1,2024-09-15,97,75,30,3,100
2139,1,2024-09-15,229,75,30,15,100
3651,1,2024-09-15,62,30,12,9,0
2135,1,2024-09-15,149,50,20,0,0
2424,1,2024-09-15,139,50,20,6,0
2278,1,2024-09-15,215,50,20,22,100
3826,1,2024-09-15,228,75,30,2,0
3368,1,2024-09-15,93,40,16,11,0
3618,1,2024-09-15,51,75,30,0,100
3516,1,2024-09-15,156,40,16,80,200
2951,1,2024-09-15,106,30,12,1,0
2706,1,2024-09-15,53,30,12,5,0
2477,1,2024-09-15,41,30,12,8,0
3478,1,2024-09-15,0,20,8,17,0
2082,1,2024-09-15,248,50,20,21,0
2152,1,2024-09-15,158,40,16,1,0
3476,1,2024-09-15,178,50,20,4,0
3156,1,2024-09-15,155,30,12,2,0
2224,1,2024-09-15,84,30,12,11,0
2007,1,2024-09-15,153,40,16,42,150
2872,1,2024-09-15,213,30,12,3,0
3585,1,2024-09-15,100,30,12,30,0
3645,1,2024-09-15,115,20,8,23,100
2651,1,2024-09-15,159,40,16,0,0
2586,1,2024-09-15,126,30,12,2,0
2364,1,2024-09-15,92,30,12,31,0
2300,1,2024-09-15,86,30,12,20,0
2205,1,2024-09-15,43,20,8,6,0
3612,1,2024-09-15,129,50,20,11,0
3067,1,2024-09-15,114,30,12,3,0
3499,1,2024-09-15,5,30,12,20,300
3486,1,2024-09-15,262,50,20,8,300
3283,1,2024-09-15,127,40,16,5,300
3772,1,2024-09-15,127,50,20,3,0
2737,1,2024-09-15,243,75,30,5,0
2864,1,2024-09-15,167,40,16,32,0
3089,1,2024-09-15,157,40,16,14,0
2397,1,2024-09-15,183,40,16,14,0
3406,1,2024-09-15,84,30,12,0,0
2362,1,2024-09-15,24,50,20,3,0
3028,1,2024-09-15,0,50,20,26,0
3417,1,2024-09-15,71,20,8,16,0
3220,1,2024-09-15,197,50,20,1,0
2503,1,2024-09-15,88,30,12,32,0
3223,1,2024-09-15,114,40,16,13,50
2563,1,2024-09-15,184,40,16,32,0
3081,1,2024-09-15,62,20,8,8,0
2198,1,2024-09-15,138,30,12,6,0
3374,1,2024-09-15,122,75,30,4,0
2414,1,2024-09-15,20,30,12,5,300
2266,1,2024-09-15,99,30,12,2,0
3330,1,2024-09-15,147,40,16,5,0
3209,1,2024-09-15,143,30,12,3,0
3490,1,2024-09-15,196,40,16,8,0
3135,1,2024-09-15,112,40,16,6,0
2973,1,2024-09-15,248,50,20,5,0
3358,1,2024-09-15,52,30,12,4,0
3093,1,2024-09-15,20,40,16,74,0
2281,1,2024-09-15,78,30,12,7,0
3681,1,2024-09-15,46,50,20,5,0
3211,1,2024-09-15,69,40,16,2,0
3749,1,2024-09-15,20,40,16,0,0
3006,1,2024-09-15,52,30,12,11,0
3379,1,2024-09-15,235,40,16,15,300
2975,1,2024-09-15,79,30,12,4,50
2489,1,2024-09-15,94,40,16,11,0
3335,1,2024-09-15,212,100,40,2,0
3477,1,2024-09-15,6,30,12,18,0
3419,1,2024-09-15,147,75,30,23,0
3090,1,2024-09-15,62,30,12,9,0
2317,1,2024-09-15,491,100,40,3,0
2043,1,2024-09-15,79,50,20,29,0
2420,1,2024-09-15,235,50,20,0,50
3691,1,2024-09-15,111,40,16,6,0
3134,1,2024-09-15,258,100,40,17,0
2581,1,2024-09-15,391,100,40,5,0
2954,1,2024-09-15,0,40,16,47,0
3442,1,2024-09-15,51,40,16,9,0
2277,1,2024-09-15,71,40,16,2,0
2577,1,2024-09-15,137,40,16,8,0
2932,1,2024-09-15,83,20,8,37,0
2875,1,2024-09-15,115,30,12,12,0
2437,1,2024-09-15,220,40,16,15,0
2612,1,2024-09-15,257,100,40,79,300
2331,1,2024-09-15,91,40,16,14,0
3256,1,2024-09-15,200,50,20,67,0
3183,1,2024-09-15,99,30,12,42,0
3582,1,2024-09-15,59,20,8,5,100
3232,1,2024-09-15,111,40,16,32,0
3321,1,2024-09-15,111,40,16,5,0
2021,1,2024-09-15,136,75,30,7,0
2431,1,2024-09-15,88,40,16,13,0
3224,1,2024-09-15,329,50,20,4,0
3267,1,2024-09-15,61,20,8,0,0
3744,1,2024-09-15,105,30,12,12,300
2569,1,2024-09-15,99,30,12,9,0
2749,1,2024-09-15,55,20,8,3,0
3031,1,2024-09-15,101,50,20,1,0
2521,1,2024-09-15,0,30,12,20,0
3341,1,2024-09-15,152,40,16,28,0
2836,1,2024-09-15,380,75,30,5,0
3592,1,2024-09-15,345,100,40,7,0
2733,1,2024-09-15,240,50,20,2,0
3774,1,2024-09-15,163,40,16,4,0
2354,1,2024-09-15,51,20,8,20,0
3196,1,2024-09-15,225,75,30,16,0
3124,1,2024-09-15,65,50,20,15,50
3797,1,2024-09-15,97,75,30,34,0
2901,1,2024-09-15,470,100,40,4,50
3052,1,2024-09-15,169,40,16,5,300
2129,1,2024-09-15,58,30,12,1,0
3068,1,2024-09-15,64,50,20,14,0
3801,1,2024-09-15,83,20,8,21,0
2980,1,2024-09-15,479,75,30,24,0
2344,1,2024-09-15,77,40,16,13,0
2533,1,2024-09-15,114,30,12,12,0
2638,1,2024-09-15,155,40,16,0,0
3050,1,2024-09-15,102,40,16,16,0
3094,1,2024-09-15,56,30,12,16,0
2938,1,2024-09-15,89,40,16,17,0
3782,1,2024-09-15,252,50,20,70,0
2490,1,2024-09-15,26,50,20,47,50
3035,1,2024-09-15,126,30,12,16,200
2498,1,2024-09-15,131,50,20,6,0
