linea_id,pedido_id,producto_id,cantidad,precio_unitario,descuento_pct,total_linea
9000557,5000217,2262,1,3.21,15.0,2.73
9000558,5000217,2058,3,15.75,0.0,47.25
9000559,5000217,2017,2,9.17,10.0,16.51
9000560,5000218,2265,1,10.06,0.0,10.06
9000561,5000219,2168,1,14.02,0.0,14.02
9000562,5000220,2125,1,21.08,0.0,21.08
9000563,5000221,2313,3,1.26,0.0,3.78
9000564,5000222,2010,2,1.66,0.0,3.32
9000565,5000222,2245,1,8.66,5.0,8.23
9000566,5000222,2304,1,10.3,5.0,9.79
9000567,5000223,2367,1,24.17,15.0,20.54
9000568,5000223,2158,1,11.97,0.0,11.97
9000569,5000223,2341,3,22.51,0.0,67.53
9000570,5000224,2069,1,10.78,0.0,10.78
9000571,5000224,2813,1,18.56,0.0,18.56
9000572,5000224,2060,1,3.54,0.0,3.54
9000573,5000224,3475,1,13.18,0.0,13.18
9000574,5000224,2301,1,22.03,0.0,22.03
9000575,5000224,2163,1,21.5,0.0,21.5
9000576,5000225,2078,1,14.98,0.0,14.98
9000577,5000225,2027,1,9.77,0.0,9.77
9000578,5000225,2090,3,5.87,0.0,17.61
9000579,5000226,2064,1,14.86,5.0,14.12
9000580,5000226,2223,1,8.84,0.0,8.84
9000581,5000226,2087,2,5.2,0.0,10.4
9000582,5000226,3260,1,17.55,0.0,17.55
9000583,5000226,2208,1,13.06,0.0,13.06
9000584,5000226,3318,1,17.34,0.0,17.34
9000585,5000226,2768,1,9.72,0.0,9.72
9000586,5000226,2209,1,16.25,20.0,13.0
9000587,5000227,2332,1,10.31,0.0,10.31
9000588,5000227,2239,1,1.88,0.0,1.88
9000589,5000227,2357,3,20.23,0.0,60.69
9000590,5000227,2127,4,5.68,20.0,18.18
9000591,5000227,2289,1,19.3,0.0,19.3
9000592,5000228,2232,6,20.87,5.0,118.96
9000593,5000229,2158,3,11.97,5.0,34.11
9000594,5000229,2056,1,10.74,0.0,10.74
9000595,5000229,2186,1,14.5,15.0,12.32
9000596,5000230,2074,1,9.75,5.0,9.26
9000597,5000231,2119,6,15.85,0.0,95.1
9000598,5000231,2096,2,20.94,0.0,41.88
9000599,5000231,2268,2,15.97,25.0,23.96
9000600,5000232,2202,2,1.97,0.0,3.94
9000601,5000232,2045,4,5.39,15.0,18.33
9000602,5000232,2297,2,8.15,0.0,16.3
9000603,5000233,2086,3,8.74,0.0,26.22
9000604,5000233,2635,1,20.4,0.0,20.4
9000605,5000233,2074,1,9.75,5.0,9.26
9000606,5000233,2352,3,6.23,15.0,15.89
9000607,5000233,2061,1,7.09,0.0,7.09
9000608,5000234,2174,3,24.52,20.0,58.85
9000609,5000235,3679,5,2.13,25.0,7.99
9000610,5000235,2313,4,1.26,0.0,5.04
9000611,5000235,2248,3,24.99,0.0,74.97
9000612,5000235,2055,1,13.03,20.0,10.42
9000613,5000236,2335,1,10.42,15.0,8.86
9000614,5000236,2313,1,1.26,0.0,1.26
9000615,5000236,2195,3,11.63,5.0,33.15
9000616,5000237,2033,1,8.41,0.0,8.41
9000617,5000238,2289,1,19.3,10.0,17.37
9000618,5000239,2020,1,5.44,0.0,5.44
9000619,5000240,2024,4,6.74,0.0,26.96
9000620,5000240,2195,1,11.63,0.0,11.63
9000621,5000240,3600,1,3.54,0.0,3.54
9000622,5000240,2346,2,9.69,0.0,19.38
9000623,5000240,2318,1,17.76,0.0,17.76
9000624,5000240,2534,2,4.84,0.0,9.68
9000625,5000240,2140,2,22.06,15.0,37.5
9000626,5000240,2020,4,5.44,15.0,18.5
9000627,5000241,2299,5,1.73,20.0,6.92
9000628,5000241,2930,2,12.4,0.0,24.8
9000629,5000241,3485,2,18.05,5.0,34.3
9000630,5000242,2229,1,13.54,0.0,13.54
9000631,5000242,2114,1,6.47,15.0,5.5
9000632,5000242,2095,4,7.18,5.0,27.28
9000633,5000243,2355,6,14.11,0.0,84.66
9000634,5000243,3475,1,13.18,0.0,13.18
9000635,5000243,2249,1,16.71,0.0,16.71
9000636,5000244,2127,1,5.68,5.0,5.4
9000637,5000245,2251,3,9.42,15.0,24.02
9000638,5000245,2016,1,3.11,0.0,3.11
9000639,5000245,2261,2,3.21,15.0,5.46
9000640,5000246,2083,4,14.16,25.0,42.48
9000641,5000247,2071,3,11.92,0.0,35.76
9000642,5000247,2024,1,6.74,5.0,6.4
9000643,5000248,2077,1,10.71,10.0,9.64
9000644,5000248,3444,1,24.15,0.0,24.15
9000645,5000248,2189,2,15.7,20.0,25.12
9000646,5000248,2324,3,10.46,10.0,28.24
9000647,5000248,2216,2,16.91,0.0,33.82
9000648,5000248,2363,1,8.05,0.0,8.05
9000649,5000249,2003,4,11.34,15.0,38.56
9000650,5000249,3829,1,8.51,0.0,8.51
9000651,5000249,2173,3,8.95,0.0,26.85
9000652,5000250,2907,5,7.47,10.0,33.62
9000653,5000250,2228,1,19.21,20.0,15.37
9000654,5000250,2365,1,0.89,0.0,0.89
9000655,5000251,2092,5,2.01,0.0,10.05
9000656,5000251,2090,3,5.87,5.0,16.73
9000657,5000251,2245,1,8.66,0.0,8.66
9000658,5000252,2192,1,20.84,0.0,20.84
9000659,5000252,2121,1,13.78,5.0,13.09
9000660,5000252,2170,2,11.68,5.0,22.19
9000661,5000252,2096,2,20.94,5.0,39.79
9000662,5000253,2068,3,4.98,10.0,13.45
9000663,5000253,2116,2,11.67,0.0,23.34
9000664,5000254,2025,4,8.44,15.0,28.7
9000665,5000255,3095,1,20.67,0.0,20.67
9000666,5000255,3841,1,9.43,5.0,8.96
9000667,5000255,3274,1,19.03,0.0,19.03
9000668,5000255,2843,1,3.29,0.0,3.29
9000669,5000255,2264,1,13.32,0.0,13.32
9000670,5000256,3086,3,23.07,0.0,69.21
9000671,5000256,2123,4,21.4,10.0,77.04
9000672,5000257,2036,2,14.73,20.0,23.57
9000673,5000258,2277,2,9.39,10.0,16.9
9000674,5000258,2023,1,4.64,10.0,4.18
9000675,5000259,2114,2,6.47,10.0,11.65
9000676,5000259,2251,1,9.42,0.0,9.42
9000677,5000259,2507,5,4.66,20.0,18.64
9000678,5000259,2324,3,10.46,10.0,28.24
9000679,5000260,2319,1,7.54,0.0,7.54
9000680,5000260,2366,3,8.57,25.0,19.28
9000681,5000261,2190,2,22.62,5.0,42.98
9000682,5000262,2309,1,15.04,20.0,12.03
9000683,5000262,2122,2,21.48,10.0,38.66
9000684,5000263,3650,1,7.06,0.0,7.06
9000685,5000263,3133,1,21.55,5.0,20.47
9000686,5000263,2056,2,10.74,0.0,21.48
9000687,5000264,3469,2,3.21,20.0,5.14
9000688,5000265,3206,2,12.74,0.0,25.48
9000689,5000266,2195,1,11.63,0.0,11.63
9000690,5000266,2136,2,17.82,5.0,33.86
9000691,5000266,3590,2,1.37,0.0,2.74
9000692,5000266,3837,3,21.95,5.0,62.56
9000693,5000266,2166,2,15.81,10.0,28.46
9000694,5000266,2321,1,16.56,10.0,14.9
9000695,5000266,3603,1,4.9,0.0,4.9
9000696,5000266,2169,1,12.7,5.0,12.06
9000697,5000266,2048,4,1.58,5.0,6.0
9000698,5000267,2542,2,5.1,5.0,9.69
9000699,5000267,2093,1,0.64,5.0,0.61
9000700,5000268,2077,1,10.71,0.0,10.71
9000701,5000269,2316,1,11.75,5.0,11.16
9000702,5000269,2069,1,10.78,10.0,9.7
9000703,5000270,2300,6,23.37,0.0,140.22
9000704,5000270,2091,5,8.37,0.0,41.85
9000705,5000270,2339,4,2.4,5.0,9.12
9000706,5000270,2292,2,12.8,0.0,25.6
9000707,5000271,2285,3,24.63,20.0,59.11
9000708,5000271,2032,3,4.65,0.0,13.95
9000709,5000271,2050,2,1.68,0.0,3.36
9000710,5000271,2023,1,4.64,0.0,4.64
9000711,5000271,2142,1,2.77,5.0,2.63
9000712,5000271,2131,5,19.28,0.0,96.4
9000713,5000271,2042,1,4.67,0.0,4.67
9000714,5000271,2129,2,19.63,10.0,35.33
9000715,5000271,2277,2,9.39,0.0,18.78
9000716,5000271,2691,2,14.49,25.0,21.73
9000717,5000272,2361,3,24.06,0.0,72.18
9000718,5000273,3236,5,4.74,0.0,23.7
9000719,5000273,3619,3,17.01,0.0,51.03
9000720,5000273,3584,3,7.41,0.0,22.23
9000721,5000273,2150,1,20.36,15.0,17.31
9000722,5000274,2208,1,13.06,10.0,11.75
9000723,5000274,2621,1,7.59,10.0,6.83
9000724,5000274,2028,2,15.93,5.0,30.27
9000725,5000274,2256,3,22.67,0.0,68.01
9000726,5000275,3676,6,12.06,0.0,72.36
9000727,5000275,2364,2,22.89,0.0,45.78
9000728,5000276,2201,5,5.81,10.0,26.14
9000729,5000276,2278,1,1.34,0.0,1.34
9000730,5000276,3767,1,21.32,0.0,21.32
9000731,5000277,2027,1,9.77,5.0,9.28
9000732,5000278,2668,2,2.06,15.0,3.5
9000733,5000279,2293,2,21.13,10.0,38.03
9000734,5000279,2120,2,3.88,10.0,6.98
9000735,5000280,2158,3,11.97,0.0,35.91
9000736,5000281,2217,2,24.22,5.0,46.02
9000737,5000281,2843,1,3.29,0.0,3.29
9000738,5000281,2135,1,0.8,20.0,0.64
9000739,5000281,2064,2,14.86,0.0,29.72
9000740,5000282,2251,2,9.42,0.0,18.84
9000741,5000282,2198,1,23.67,10.0,21.3
9000742,5000282,2248,1,24.99,5.0,23.74
9000743,5000283,2259,1,22.97,0.0,22.97
9000744,5000283,2365,1,0.89,5.0,0.85
9000745,5000283,2063,1,1.37,0.0,1.37
9000746,5000284,2307,1,12.74,0.0,12.74
9000747,5000284,2366,2,8.57,5.0,16.28
9000748,5000285,2363,3,8.05,0.0,24.15
9000749,5000285,2024,3,6.74,5.0,19.21
9000750,5000285,2220,1,15.41,0.0,15.41
9000751,5000285,2167,3,3.46,10.0,9.34
9000752,5000286,2051,1,4.12,0.0,4.12
9000753,5000287,2029,2,11.07,0.0,22.14
9000754,5000287,2130,5,15.71,0.0,78.55
9000755,5000287,2154,2,4.33,5.0,8.23
9000756,5000288,2084,2,4.98,0.0,9.93
9000757,5000288,2352,1,6.23,0.0,6.23
9000758,5000288,2165,2,16.6,5.0,31.54
9000759,5000288,2311,1,15.11,0.0,15.11
9000760,5000289,2460,5,6.09,0.0,30.45
9000761,5000289,2186,2,14.5,0.0,29.0
9000762,5000289,2494,1,0.51,5.0,0.48
9000763,5000289,2297,1,8.15,0.0,8.15
9000764,5000290,2199,3,11.6,5.0,33.06
9000765,5000290,2160,1,24.06,0.0,24.06
9000766,5000291,2218,1,5.98,0.0,5.98
9000767,5000292,2151,3,15.34,20.0,36.82
9000768,5000293,2336,1,16.14,0.0,16.14
9000769,5000293,2227,2,10.17,15.0,17.29
9000770,5000293,2277,3,9.39,5.0,26.76
9000771,5000294,2305,2,19.22,0.0,38.44
9000772,5000294,2702,3,10.63,0.0,31.89
9000773,5000295,2108,5,10.79,15.0,45.86
9000774,5000295,2070,2,5.16,0.0,10.32
9000775,5000296,2074,5,9.75,15.0,41.44
9000776,5000296,2128,2,12.01,20.0,19.22
9000777,5000296,2225,1,12.39,5.0,11.77
9000778,5000296,2260,1,22.68,20.0,18.14
9000779,5000296,2057,1,13.89,0.0,13.89
9000780,5000297,2090,1,5.87,0.0,5.87
9000781,5000297,2238,3,20.0,0.0,60.0
9000782,5000297,2762,5,10.87,0.0,54.35
9000783,5000297,2353,1,14.64,15.0,12.44
9000784,5000297,2241,1,8.37,0.0,8.37
9000785,5000297,2174,1,24.52,5.0,23.29
9000786,5000297,2021,2,14.21,15.0,24.16
9000787,5000298,2135,4,0.8,15.0,2.72
9000788,5000299,3191,1,19.87,0.0,19.87
9000789,5000299,2191,2,2.7,0.0,5.4
9000790,5000299,2043,3,15.44,0.0,46.32
9000791,5000299,3023,5,9.38,5.0,44.56
9000792,5000300,2078,3,14.98,15.0,38.2
9000793,5000301,2174,6,24.52,0.0,147.12
9000794,5000302,2354,1,10.62,0.0,10.62
9000795,5000302,2112,1,5.99,10.0,5.39
9000796,5000303,2078,2,14.98,0.0,29.96
9000797,5000304,2147,3,24.36,0.0,73.08
9000798,5000304,3355,1,5.35,0.0,5.35
9000799,5000305,2219,1,20.27,0.0,20.27
9000800,5000305,2304,3,10.3,0.0,30.9
9000801,5000305,2013,3,6.29,0.0,18.87
9000802,5000305,2194,1,24.19,0.0,24.19
9000803,5000305,3585,2,12.22,0.0,24.44
9000804,5000305,2065,4,8.07,0.0,32.28
9000805,5000305,2238,2,20.0,5.0,38.0
9000806,5000306,2111,1,7.44,0.0,7.44
9000807,5000306,2138,4,7.32,5.0,27.82
9000808,5000307,2116,3,11.67,0.0,35.01
9000809,5000307,2160,2,24.06,5.0,45.71
9000810,5000308,2322,4,3.85,15.0,13.09
9000811,5000308,3552,5,20.42,0.0,102.1
9000812,5000309,2152,3,21.56,0.0,64.68
9000813,5000310,2272,4,18.7,15.0,63.58
9000814,5000311,2286,2,11.94,0.0,23.88
9000815,5000311,2185,2,11.68,0.0,23.36
9000816,5000312,2037,1,0.89,0.0,0.89
9000817,5000312,2115,1,5.85,0.0,5.85
9000818,5000312,2032,1,4.65,5.0,4.42
9000819,5000312,2369,1,21.05,0.0,21.05
9000820,5000313,2363,1,8.05,5.0,7.65
9000821,5000314,2016,2,3.11,0.0,6.22
9000822,5000314,2233,2,13.33,0.0,26.66
9000823,5000314,2189,3,15.7,5.0,44.74
9000824,5000314,2062,1,7.41,0.0,7.41
9000825,5000314,2280,1,10.24,0.0,10.24
9000826,5000314,2357,1,20.23,0.0,20.23
9000827,5000314,2097,3,22.51,10.0,60.78
9000828,5000315,2078,1,14.98,0.0,14.98
9000829,5000315,2363,3,8.05,0.0,24.15
9000830,5000315,3761,2,16.76,10.0,30.17
9000831,5000316,2165,2,16.6,0.0,33.2
9000832,5000316,2719,1,17.56,15.0,14.93
9000833,5000316,3617,1,9.11,0.0,9.11
9000834,5000316,2336,2,16.14,10.0,29.05
9000835,5000317,2760,1,12.27,0.0,12.27
9000836,5000318,2196,1,12.04,15.0,10.23
9000837,5000318,2011,3,15.76,0.0,47.28
9000838,5000318,3262,1,23.62,10.0,21.26
9000839,5000318,2315,2,13.2,0.0,26.4
9000840,5000319,2312,2,4.67,0.0,9.34
9000841,5000319,3601,1,0.91,0.0,0.91
9000842,5000319,2135,2,0.8,0.0,1.6
9000843,5000320,3090,2,24.97,5.0,47.44
9000844,5000321,3202,1,12.05,0.0,12.05
9000845,5000322,2200,3,22.18,5.0,63.21
9000846,5000322,2302,3,14.78,5.0,42.12
9000847,5000323,2616,1,5.53,5.0,5.25
9000848,5000324,2151,4,15.34,0.0,61.36
9000849,5000324,2041,6,7.91,0.0,47.46
9000850,5000324,3306,4,6.49,0.0,25.96
9000851,5000324,2062,4,7.41,10.0,26.68
9000852,5000324,2283,3,16.85,0.0,50.55
9000853,5000324,2245,1,8.66,0.0,8.66
9000854,5000325,3258,4,22.17,15.0,75.38
9000855,5000325,2310,6,20.48,0.0,122.88
9000856,5000325,3544,1,17.68,0.0,17.68
9000857,5000326,2973,2,19.66,10.0,35.39
9000858,5000326,2128,2,12.01,0.0,24.02
9000859,5000326,2174,1,24.52,0.0,24.52
9000860,5000327,2187,1,14.36,20.0,11.49
9000861,5000328,2272,2,18.7,0.0,37.4
9000862,5000328,2078,6,14.98,0.0,89.88
9000863,5000328,2144,1,6.14,0.0,6.14
9000864,5000329,2359,1,1.75,0.0,1.75
9000865,5000330,2251,1,9.42,5.0,8.95
9000866,5000330,2085,6,5.25,0.0,31.5
9000867,5000330,2120,3,3.88,0.0,11.64
9000868,5000331,2358,1,10.01,0.0,10.01
9000869,5000331,2090,1,5.87,5.0,5.58
9000870,5000332,2358,1,10.01,5.0,9.51
9000871,5000332,2304,3,10.3,10.0,27.81
9000872,5000332,2293,4,21.13,0.0,84.52
9000873,5000332,3747,1,14.48,10.0,13.03
9000874,5000332,2165,2,16.6,10.0,29.88
9000875,5000332,3400,2,12.6,5.0,23.94
9000876,5000332,2259,2,22.97,0.0,45.94
9000877,5000332,2272,1,18.7,0.0,18.7
9000878,5000332,2043,2,15.44,5.0,29.34
9000879,5000332,2223,1,8.84,0.0,8.84
9000880,5000333,2162,6,16.04,0.0,96.24
9000881,5000333,2343,5,18.76,0.0,93.8
9000882,5000334,3121,1,3.37,0.0,3.37
9000883,5000334,2124,3,12.45,0.0,37.35
9000884,5000334,2131,2,19.28,20.0,30.85
9000885,5000335,2287,1,24.98,10.0,22.48
9000886,5000336,2339,4,2.4,0.0,9.6
9000887,5000336,2344,3,23.39,0.0,70.17
9000888,5000337,2189,1,15.7,15.0,13.34
9000889,5000338,2157,1,4.56,0.0,4.56
9000890,5000338,2361,1,24.06,0.0,24.06
9000891,5000338,2140,1,22.06,0.0,22.06
9000892,5000338,2081,2,7.65,0.0,15.3
9000893,5000338,2150,3,20.36,5.0,58.03
9000894,5000338,2137,1,11.88,0.0,11.88
9000895,5000338,2079,1,4.27,10.0,3.84
9000896,5000338,2072,2,1.36,5.0,2.58
9000897,5000338,2059,1,5.82,0.0,5.82
9000898,5000338,2225,1,12.39,0.0,12.39
9000899,5000339,2310,2,20.48,15.0,34.82
9000900,5000339,2184,1,2.3,0.0,2.3
9000901,5000340,2054,1,9.46,5.0,8.99
9000902,5000341,2021,2,14.21,0.0,28.42
9000903,5000342,2901,3,2.47,0.0,7.41
9000904,5000342,3457,4,5.28,25.0,15.84
9000905,5000343,2108,2,10.79,0.0,21.58
9000906,5000343,2281,1,22.87,20.0,18.3
9000907,5000343,2208,1,13.06,0.0,13.06
9000908,5000343,3834,2,5.64,0.0,11.28
9000909,5000344,2358,1,10.01,0.0,10.01
9000910,5000344,2188,1,20.89,20.0,16.71
9000911,5000345,2264,3,13.32,10.0,35.96
9000912,5000346,2182,1,4.65,20.0,3.72
9000913,5000347,2351,3,11.43,0.0,34.29
9000914,5000348,2004,1,15.33,5.0,14.56
9000915,5000349,2335,1,10.42,0.0,10.42
9000916,5000349,2144,4,6.14,10.0,22.1
9000917,5000349,3411,1,22.08,5.0,20.98
9000918,5000350,2239,2,1.88,5.0,3.57
9000919,5000351,3334,2,14.07,15.0,23.92
9000920,5000351,2286,1,11.94,0.0,11.94
9000921,5000351,2041,6,7.91,0.0,47.46
9000922,5000352,2083,6,14.16,0.0,84.96
9000923,5000353,2185,4,11.68,5.0,44.38
9000924,5000353,2242,3,24.56,0.0,73.68
9000925,5000354,3306,1,6.49,0.0,6.49
9000926,5000355,2226,2,3.21,0.0,6.42
9000927,5000355,2285,4,24.63,0.0,98.52
9000928,5000355,2032,1,4.65,5.0,4.42
9000929,5000356,2089,4,2.98,0.0,11.92
9000930,5000356,2243,4,9.41,0.0,37.64
9000931,5000356,2116,2,11.67,15.0,19.84
9000932,5000356,2193,1,20.19,5.0,19.18
9000933,5000357,2142,5,2.77,10.0,12.46
9000934,5000357,2174,1,24.52,5.0,23.29
9000935,5000357,2044,1,12.22,5.0,11.61
9000936,5000358,2227,3,10.17,5.0,28.98
9000937,5000358,2196,5,12.04,0.0,60.2
9000938,5000358,2079,3,4.27,0.0,12.81
9000939,5000358,2086,1,8.74,5.0,8.3
9000940,5000358,2126,3,2.55,5.0,7.27
9000941,5000358,2036,3,14.73,0.0,44.19
9000942,5000358,2275,1,8.0,15.0,6.8
9000943,5000359,2109,1,10.44,5.0,9.92
9000944,5000360,2263,1,18.09,25.0,13.57
9000945,5000361,2228,1,19.21,5.0,18.25
9000946,5000361,2259,1,22.97,5.0,21.82
9000947,5000362,2690,3,5.65,0.0,16.95
9000948,5000362,3431,3,10.31,0.0,30.93
9000949,5000362,2057,1,13.89,0.0,13.89
9000950,5000363,2319,4,7.54,0.0,30.16
9000951,5000363,2295,3,16.22,0.0,48.66
9000952,5000363,2218,4,5.98,5.0,22.72
9000953,5000364,2300,1,23.37,0.0,23.37
9000954,5000364,2312,4,4.67,5.0,17.75
9000955,5000365,3677,1,0.73,15.0,0.62
9000956,5000366,3560,6,8.42,15.0,42.94
9000957,5000366,2112,2,5.99,20.0,9.58
9000958,5000367,3397,1,19.82,0.0,19.82
9000959,5000368,2010,2,1.66,0.0,3.32
9000960,5000369,2136,2,17.82,10.0,32.08
9000961,5000369,2024,1,6.74,5.0,6.4
9000962,5000369,3169,1,17.09,5.0,16.24
9000963,5000370,2086,2,8.74,0.0,17.48
9000964,5000370,3091,1,20.26,5.0,19.25
9000965,5000371,2204,4,14.86,0.0,59.44
9000966,5000371,2135,1,0.8,10.0,0.72
9000967,5000371,3389,5,20.47,0.0,102.35
9000968,5000371,2224,3,22.13,0.0,66.39
9000969,5000372,2023,2,4.64,0.0,9.28
9000970,5000372,3595,3,21.7,15.0,55.33
9000971,5000372,2068,4,4.98,0.0,19.92
9000972,5000373,2237,1,21.66,0.0,21.66
9000973,5000373,2103,1,17.14,0.0,17.14
9000974,5000373,2877,6,17.84,0.0,107.04
9000975,5000373,2186,1,14.5,5.0,13.77
9000976,5000374,3739,1,22.27,15.0,18.93
9000977,5000375,2105,4,9.93,5.0,37.73
9000978,5000375,2061,2,7.09,0.0,14.18
9000979,5000375,2158,6,11.97,20.0,57.46
9000980,5000376,2034,2,5.19,0.0,10.38
9000981,5000377,2311,3,15.11,0.0,45.33
9000982,5000377,3499,1,16.86,0.0,16.86
9000983,5000377,2290,2,4.52,0.0,9.04
9000984,5000378,2275,1,8.0,0.0,8.0
9000985,5000379,2301,1,22.03,0.0,22.03
9000986,5000380,2489,1,13.46,15.0,11.44
9000987,5000380,3169,3,17.09,15.0,43.58
9000988,5000380,2193,2,20.19,15.0,34.32
9000989,5000380,2202,3,1.97,0.0,5.91
9000990,5000381,2321,1,16.56,0.0,16.56
9000991,5000381,3706,3,18.8,0.0,56.4
9000992,5000381,2301,2,22.03,5.0,41.86
9000993,5000381,2269,2,5.43,0.0,10.86
9000994,5000381,2240,1,11.83,5.0,11.24
9000995,5000381,2790,1,13.25,5.0,12.59
9000996,5000381,2335,2,10.42,0.0,20.84
9000997,5000381,2225,1,12.39,0.0,12.39
9000998,5000381,2177,3,0.87,0.0,2.61
9000999,5000382,2470,1,23.06,5.0,21.91
9001000,5000382,2003,3,11.34,10.0,30.62
9001001,5000382,2218,2,5.98,5.0,11.36
9001002,5000383,2316,2,11.75,0.0,23.5
9001003,5000384,2334,2,6.9,5.0,13.11
9001004,5000384,2204,1,14.86,0.0,14.86
9001005,5000384,2344,2,23.39,20.0,37.42
9001006,5000385,2148,1,14.55,0.0,14.55
9001007,5000385,2229,1,13.54,5.0,12.86
9001008,5000386,2244,3,2.1,0.0,6.3
9001009,5000386,2195,1,11.63,0.0,11.63
9001010,5000387,2335,2,10.42,15.0,17.71
9001011,5000388,3028,1,19.83,5.0,18.84
9001012,5000389,2079,3,4.27,0.0,12.81
9001013,5000390,2345,2,19.25,0.0,38.5
9001014,5000390,2113,1,11.65,0.0,11.65
9001015,5000390,2736,1,1.56,0.0,1.56
9001016,5000390,2273,1,9.49,0.0,9.49
9001017,5000390,2292,2,12.8,0.0,25.6
9001018,5000390,2300,1,23.37,5.0,22.2
9001019,5000390,2139,1,12.6,0.0,12.6
9001020,5000391,2239,1,1.88,25.0,1.41
9001021,5000392,2350,4,15.56,5.0,59.13
9001022,5000393,2254,2,20.12,15.0,34.2
9001023,5000394,2279,2,17.13,0.0,34.26
9001024,5000395,3819,4,16.22,0.0,64.88
9001025,5000396,3311,1,2.93,0.0,2.93
9001026,5000397,2272,3,18.7,0.0,56.1
9001027,5000397,2162,3,16.04,15.0,40.9
9001028,5000398,2340,4,4.52,0.0,18.08
9001029,5000398,2267,1,3.76,20.0,3.01
9001030,5000398,2362,1,10.21,0.0,10.21
9001031,5000399,2333,2,9.89,0.0,19.78
9001032,5000399,2008,1,9.09,5.0,8.64
9001033,5000400,2190,3,22.62,0.0,67.86
9001034,5000400,2344,1,23.39,0.0,23.39
9001035,5000401,2347,1,24.81,0.0,24.81
9001036,5000401,2008,1,9.09,5.0,8.64
9001037,5000401,3546,2,3.3,5.0,6.27
9001038,5000401,2067,3,4.67,0.0,14.01
9001039,5000402,2184,3,2.3,5.0,6.55
9001040,5000402,2927,1,14.23,5.0,13.52
9001041,5000402,2222,2,18.64,10.0,33.55
9001042,5000403,2011,3,15.76,0.0,47.28
9001043,5000404,2066,1,14.49,0.0,14.49
9001044,5000404,2321,2,16.56,0.0,33.12
9001045,5000404,2096,1,20.94,0.0,20.94
9001046,5000405,2278,2,1.34,0.0,2.68
9001047,5000405,2315,1,13.2,0.0,13.2
9001048,5000405,2144,2,6.14,0.0,12.28
9001049,5000405,2039,1,1.91,5.0,1.81
9001050,5000405,2028,1,15.93,15.0,13.54
9001051,5000406,2258,3,8.3,0.0,24.9
9001052,5000407,2275,2,8.0,0.0,16.0
9001053,5000407,2264,1,13.32,5.0,12.65
9001054,5000408,2203,2,1.73,5.0,3.29
9001055,5000408,2298,2,13.11,20.0,20.98
9001056,5000408,2024,1,6.74,0.0,6.74
9001057,5000408,2354,1,10.62,0.0,10.62
9001058,5000408,3541,2,1.8,0.0,3.6
9001059,5000409,2047,2,8.56,5.0,16.26
9001060,5000410,2034,3,5.19,15.0,13.23
9001061,5000410,3280,2,10.29,20.0,16.46
9001062,5000411,2282,3,5.39,0.0,16.17
9001063,5000411,2055,3,13.03,25.0,29.32
9001064,5000411,2246,3,8.07,20.0,19.37
9001065,5000411,2046,3,10.6,10.0,28.62
9001066,5000411,2194,1,24.19,20.0,19.35
9001067,5000412,2310,1,20.48,0.0,20.48
9001068,5000412,2156,1,10.91,5.0,10.36
9001069,5000412,2361,1,24.06,10.0,21.65
9001070,5000412,2303,2,21.25,0.0,42.5
9001071,5000412,3536,3,10.69,0.0,32.07
9001072,5000413,2324,5,10.46,0.0,52.3
9001073,5000414,2186,3,14.5,5.0,41.32
9001074,5000414,2170,3,11.68,0.0,35.04
9001075,5000414,2017,4,9.17,5.0,34.85
9001076,5000414,2984,1,3.41,0.0,3.41
9001077,5000415,2132,1,14.67,0.0,14.67
9001078,5000415,3147,3,24.49,10.0,66.12
9001079,5000415,2188,2,20.89,0.0,41.78
9001080,5000415,2254,2,20.12,0.0,40.24
9001081,5000416,2056,2,10.74,10.0,19.33
9001082,5000416,2196,2,12.04,10.0,21.67
9001083,5000416,2929,1,22.49,15.0,19.12
9001084,5000417,2170,1,11.68,20.0,9.34
9001085,5000417,2224,2,22.13,0.0,44.26
9001086,5000418,2204,1,14.86,5.0,14.12
9001087,5000419,2210,3,2.29,0.0,6.87
9001088,5000419,2173,3,8.95,5.0,25.51
9001089,5000420,2469,2,10.78,0.0,21.56
9001090,5000421,2129,6,19.63,10.0,106.0
9001091,5000422,2414,1,9.11,5.0,8.65
9001092,5000423,2154,2,4.33,0.0,8.66
9001093,5000424,2125,1,21.08,0.0,21.08
9001094,5000424,2196,1,12.04,0.0,12.04
9001095,5000424,2208,2,13.06,25.0,19.59
9001096,5000424,2057,1,13.89,0.0,13.89
9001097,5000424,3830,2,24.77,15.0,42.11
9001098,5000425,2050,4,1.68,25.0,5.04
9001099,5000425,3227,1,17.97,20.0,14.38
9001100,5000425,2207,2,1.77,0.0,3.54
9001101,5000426,2124,1,12.45,0.0,12.45
9001102,5000426,2668,5,2.06,10.0,9.27
9001103,5000427,2158,2,11.97,10.0,21.55
9001104,5000428,3166,1,23.61,10.0,21.25
9001105,5000429,2297,6,8.15,0.0,48.9
9001106,5000429,2309,2,15.04,0.0,30.08
9001107,5000430,2001,1,8.98,0.0,8.98
9001108,5000430,3546,3,3.3,0.0,9.9
9001109,5000430,2063,2,1.37,0.0,2.74
9001110,5000430,2737,3,2.91,0.0,8.73
9001111,5000430,2213,2,22.25,0.0,44.5
9001112,5000430,2048,1,1.58,15.0,1.34
9001113,5000431,2161,6,19.19,0.0,115.14
9001114,5000431,2070,1,5.16,0.0,5.16
